OBJECTID,uuid,event_id,event_name,start_date,end_date,locality,season,geometry_source,year,long,lat,location,OBJECTID,TARGET_FID,DATASETNAM,COMPLEVEL,WSCMDA,WSCSDA,WSCSSDA,FDA,WSCMDANAME,WSCSDANAME,WSCSSDANAM
65,a0d0c0ab-cb94-4721-a607-16b689b8b3f5,2d9ec237-03d1-46f4-9a81-8d661d5c3a95,,3/23/2012,3/25/2012,Amqui,spring,MSPQ,2012,-67,48.4471845,-67.40562699999998 48.44718450000005,65,65,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
71,26fbf43b-0b1f-4610-8b17-9fa2085b38cb,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Sainte-Florence,spring,MSPQ,2008,-67,48.2704019,-67.24675119999995 48.27040190000008,71,71,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
184,aa877acc-d671-4d57-8228-80df0bc05cab,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Lac-au-Saumon,spring,MSPQ,2013,-67,48.4062588,-67.42792709999998 48.406258800000046,184,184,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
187,c9dc9ff2-9a3c-4f0c-8ac5-d26923b0249c,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Amqui,spring,MSPQ,2008,-67,48.4756567,-67.48338199999995 48.47565670000006,187,187,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
202,c715f04a-cf07-4e3b-8691-9cb878f274a9,72001f17-6dac-4ac1-85a9-b8f0c029b0b6,,5/13/1991,n/a - nd,Amqui,spring,MSPQ,1991,-67,48.4754898,-67.48855299999997 48.47548980000005,202,202,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
208,a099a941-50f6-4385-8fca-ebcb8e1f7b6f,974938d4-84a0-46de-ba5b-3a446ede6bb3,,5/2/1990,n/a - nd,Sainte-Paule,spring,MSPQ,1990,-68,48.6644624,-67.56507539999996 48.66446240000005,208,208,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
209,7ca6ad3a-2a1d-4cc0-917d-57d05f841e4b,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Val-Brillant,spring,MSPQ,2011,-68,48.5432489,-67.54713789999994 48.54324890000004,209,209,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
210,fe65821e-dded-4e71-88ff-456b20bc7908,8c8238db-b655-4ea4-aada-5af8bc5c030f,,2/21/1994,n/a - nd,Val-Brillant,winter,MSPQ,1994,-68,48.5330902,-67.54537369999997 48.53309020000006,210,210,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
226,e6661e3f-ca69-4c6d-a792-3fdac4390a0c,27963df7-96bd-4a93-b76b-c3f5fbf967bf,,4/24/2012,n/a - nd,,spring,MSPQ,2012,-67,48.2702086,-67.24241719999998 48.270208600000046,226,226,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
227,3b48dd42-f79d-4b73-b3a9-d6119c24729b,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Amqui,spring,MSPQ,2011,-67,48.4821166,-67.43655599999994 48.48211660000004,227,227,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
243,fbb8adf2-7be4-4c42-b5cd-4f8605a0464a,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Matapédia,spring,MSPQ,2014,-67,47.9841996,-66.97858739999998 47.98419960000007,243,243,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
244,07cc5783-83d5-4a19-b804-4ae2619da2fc,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Matapédia,spring,MSPQ,2011,-67,47.9719391,-66.94557189999995 47.97193910000004,244,244,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
312,fc15c7dd-7a75-4468-afcc-0cdac9e9ed49,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Sayabec,spring,MSPQ,1994,-68,48.5520328,-67.65167399999996 48.55203280000006,312,312,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
328,d2c3c52a-bc76-4cda-9306-3932a724a8ec,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Florence,spring,MSPQ,2017,-67,48.2706048,-67.24180199999995 48.27060480000006,328,328,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
521,93d5edd1-ad0e-429c-92fb-627e27ae751b,55163fc5-d04a-4174-8dc6-68e24fd9cd2c,,4/11/2015,4/12/2015,Sayabec,spring,MSPQ,2015,-68,48.5646836,-67.68623269999995 48.56468360000008,521,521,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
583,5821c114-7a36-40da-afaf-eddff665026d,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Irène,spring,MSPQ,2017,-68,48.4332996,-67.61612289999994 48.433299600000055,583,583,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
634,ea07b385-1189-43c4-aab9-bffe3bcbc1fe,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Amqui,spring,MSPQ,1994,-67,48.4755566,-67.48614319999996 48.47555660000006,634,634,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
662,ed6761b5-03ca-4244-b4e3-e697517e8d91,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sayabec,spring,MSPQ,2017,-68,48.567721,-67.67041649999999 48.56772100000006,662,662,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
774,ebd85b34-ea73-40ec-8408-b8fa56a68ece,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Causapscal,spring,MSPQ,2017,-67,48.359938,-67.23073849999997 48.35993800000006,774,774,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
852,3fc5d287-7f1c-4e97-80de-fb1c61a5e083,987e7f98-abd1-4bbf-8828-0e4c07abfa35,,3/28/1992,n/a - nd,Causapscal,spring,MSPQ,1992,-67,48.3714235,-67.28256209999995 48.37142350000005,852,852,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
853,21080992-bdc1-4dc8-ac7f-481aebc452c8,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Sainte-Florence,spring,MSPQ,2011,-67,48.2656351,-67.23904339999996 48.265635100000054,853,853,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
857,dfbac0b7-102c-44da-8c19-c1bdc7e28af5,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Lac-au-Saumon,spring,MSPQ,2017,-67,48.4222063,-67.34253399999994 48.42220630000003,857,857,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
1611,4b577c6d-2728-43bf-828d-19c52444e212,f1697639-acbb-49e3-9457-97953ee5775b,,2/1/1996,n/a - nd,Causapscal,winter,MSPQ,1996,-67,48.369048,-67.28493889999999 48.36904800000008,1611,1611,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
1613,cb4fb240-8fd8-4320-858a-5a987ad34504,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Sainte-Florence,spring,MSPQ,2005,-67,48.270315,-67.24483019999997 48.27031500000004,1613,1613,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
1614,2f60aaa1-c6f5-41e9-945b-9862577e3de5,69e501b6-0da1-412b-aba1-ba15cf83d5b4,,2/1/2013,n/a - nd,Lac-au-Saumon,winter,MSPQ,2013,-67,48.4204285,-67.34276409999995 48.42042850000007,1614,1614,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
1615,5921ed86-1870-479e-8cae-bc70dd0bab86,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Lac-au-Saumon,spring,MSPQ,2008,-67,48.4239016,-67.34450509999994 48.42390160000008,1615,1615,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
1626,39a2174d-3366-42c6-8802-986e123624f7,69e501b6-0da1-412b-aba1-ba15cf83d5b4,,2/1/2013,n/a - nd,Lac-au-Saumon,winter,MSPQ,2013,-67,48.4062588,-67.43089809999998 48.406258800000046,1626,1626,01BD000,NHN-CL2,1,01B,01BD,01BD,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Matapédia
174,67fee8b4-aa6b-4664-a808-7a8125e6b4a4,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Ristigouche-Partie-Sud-Est,spring,MSPQ,1994,-67,48.0069385,-66.76986889999995 48.00693850000005,174,174,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
188,4d45c1ac-6e9e-43c6-a3ec-bd2df701a164,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Nouvelle,spring,MSPQ,2017,-66,48.1521427,-66.34654809999995 48.15214270000007,188,188,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
234,2f80bc9b-6f4e-4bbe-8aa7-0bda3c034565,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Matapédia,spring,MSPQ,2009,-67,47.9827161,-66.92331869999998 47.98271610000006,234,234,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
247,db48551b-d470-4a22-a101-2eb2cbec92e9,adf6318c-771e-4e0a-962f-fa3bde8c7b7f,,4/23/1992,4/23/1992,Matapédia,spring,CGNDB,1992,-67,47.974941,-66.94129899999996 47.97494100000006,247,247,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
250,2eb0c3f2-b484-492d-b455-f8c28e77577a,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Matapédia,spring,MSPQ,2020,-67,47.974941,-66.94129899999996 47.97494100000006,250,250,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
252,ee65e214-0d44-421a-b088-b080a52ce104,55163fc5-d04a-4174-8dc6-68e24fd9cd2c,,4/11/2015,4/12/2015,Matapédia,spring,MSPQ,2015,-67,47.9760131,-66.93992629999997 47.976013100000046,252,252,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
253,06023d05-9d34-48d3-9665-d7b627b83111,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Matapédia,spring,MSPQ,2008,-67,47.9758121,-66.93880079999997 47.97581210000004,253,253,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
261,f0d12106-67e5-4753-a0aa-6c1fd96b9808,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Nouvelle,spring,MSPQ,2011,-66,48.1499962,-66.35642889999997 48.14999620000003,261,261,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
264,9d7c8bfc-3d9d-4026-8081-79b0608e8f01,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Nouvelle,spring,MSPQ,2005,-66,48.1433663,-66.33354299999996 48.143366300000025,264,264,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
265,18ecbe19-079a-4bc2-a51e-c979229d32e3,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Nouvelle,spring,MSPQ,2008,-66,48.1806618,-66.36039969999996 48.18066180000005,265,265,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
266,2487e0c0-69ae-476e-bbfa-16db1e9886f1,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Nouvelle,spring,MSPQ,2005,-66,48.1825753,-66.35904439999996 48.18257530000005,266,266,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
267,224de5f5-927e-4ec0-befc-74b89d5199f2,27963df7-96bd-4a93-b76b-c3f5fbf967bf,,4/24/2012,n/a - nd,Nouvelle,spring,MSPQ,2012,-66,48.1523193,-66.34808589999994 48.152319300000045,267,267,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
269,abedbb92-535f-4fcb-80cd-9f9cd002064b,fb629733-7634-4b7b-89ac-87c3a4dd5b8d,,5/12/2014,5/14/2014,Nouvelle,spring,MSPQ,2014,-66,48.1521323,-66.34791389999998 48.15213230000006,269,269,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
270,ac3ad23f-b2d8-4b0a-8a2c-29ba320e1c16,4ec91dbd-0f49-4584-ab42-600dbc888954,,5/1/1999,n/a - nd,Nouvelle,spring,MSPQ,1999,-66,48.1491272,-66.34588389999993 48.149127200000066,270,270,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
271,c42d7959-e39d-409f-94c6-546bed840774,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Nouvelle,spring,MSPQ,2005,-66,48.1537991,-66.34500829999996 48.15379910000007,271,271,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
272,342e4ea9-f500-4a70-912a-3298a65af50f,b419de18-eb88-4424-8f5e-de46dd080df4,,2/28/1998,n/a - nd,Nouvelle,winter,MSPQ,1998,-66,48.1399742,-66.33677719999997 48.13997420000004,272,272,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
273,fced8e22-e9e4-40cf-9661-bb384e5b94b5,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Nouvelle,spring,MSPQ,2004,-66,48.1287699,-66.30318619999997 48.128769900000066,273,273,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
274,2b48db56-4c4b-47ff-99b1-5bc5b3fa6426,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Nouvelle,spring,MSPQ,2011,-66,48.1823739,-66.36521869999996 48.18237390000007,274,274,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
565,49d95527-2fc4-4d26-886a-eb68fa005229,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Pointe-à-la-Croix,spring,MSPQ,2005,-67,48.061342,-66.67781489999999 48.06134200000008,565,565,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
773,cbaba08c-3cc0-4c61-a0f9-c484be4c0b05,2d9ec237-03d1-46f4-9a81-8d661d5c3a95,,3/23/2012,3/25/2012,Ristigouche-Partie-Sud-Est,spring,MSPQ,2012,-67,48.0147969,-66.80119999999994 48.01479690000008,773,773,01BF001,NHN-CL2,1,01B,01BF,01BF,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
197,4fa0282f-a241-4276-9c5d-8955f2395442,65299586-3da9-43bb-9101-4e0cda2c78d7,,1/15/2006,n/a - nd,Gaspé,winter,MSPQ,2006,-64,49.0009807,-64.39301169999999 49.00098070000007,197,197,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
240,e472ab48-d0d4-4892-b292-da349d81a6ee,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Gaspé,spring,MSPQ,2005,-64,48.9948538,-64.40275819999994 48.994853800000044,240,240,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
246,a61f1514-f834-4105-bb46-306e9366f959,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Sainte-Thérèse-de-Gaspé,spring,MSPQ,2009,-64,48.4384068,-64.45113369999996 48.43840680000005,246,246,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
318,2816d8f9-dad5-4672-a223-2e89ec983291,b648a717-4dfd-463d-9fbc-5f182dd3fff6,,5/1/1997,n/a - nd,Percé,spring,MSPQ,1997,-64,48.6148367,-64.32948769999996 48.61483670000007,318,318,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
324,9ad15bf3-6908-41ab-80c4-d35b6895fe3b,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Gaspé,spring,MSPQ,2005,-65,48.9732113,-64.52198079999994 48.97321130000006,324,324,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
326,68eda928-a9f8-497d-b860-6ff9e926fc37,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Grande-Vallée,spring,MSPQ,2004,-65,49.218927,-65.12803289999994 49.218927000000065,326,326,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
327,6602aecd-19c9-468b-b8e3-666f6a5a032c,1afa7b8e-00d2-47ef-8193-1ae7cd0cb13c,,5/4/2010,n/a - nd,Grande-Vallée,spring,MSPQ,2010,-65,49.2077826,-65.14442459999998 49.20778260000003,327,327,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
417,5a9d66e0-b776-4791-b4fd-17030f1c575a,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,New Carlisle,spring,MSPQ,2005,-65,48.0740887,-65.36793469999998 48.07408870000006,417,417,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
460,bd1ef7f1-89d1-4385-9840-03979b33c323,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Port-Daniel - Gascons,spring,MSPQ,2013,-65,48.1806621,-65.00911899999994 48.18066210000006,460,460,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
469,4e4d49fe-8f6e-4636-b61c-9001381259d5,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Port-Daniel - Gascons,spring,MSPQ,2013,-65,48.2247356,-64.95895779999995 48.22473560000003,469,469,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
472,800b8831-1695-4d03-ba55-b1f80aa34651,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Paspébiac,spring,MSPQ,2005,-65,48.0484204,-65.25781589999997 48.048420400000055,472,472,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
473,46ceec42-f06f-4968-b223-5eaa01b47fc6,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Shigawake,spring,MSPQ,2005,-65,48.1136841,-65.08384509999996 48.11368410000006,473,473,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
510,c6c33ed7-9a8d-481b-a9aa-09cdcda6744e,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Gaspé,spring,MSPQ,1994,-65,48.9209609,-64.62264519999997 48.92096090000007,510,510,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
689,15f18362-3ba2-4583-87b2-ccbe35d02d9f,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Chandler,spring,MSPQ,2013,-65,48.3559038,-64.67230789999996 48.35590380000008,689,689,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
691,4fa3397a-7757-4139-9562-aa07e25156df,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Chandler,spring,MSPQ,2017,-65,48.3429116,-64.70644079999994 48.342911600000036,691,691,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
694,e32e9cda-ced9-4082-b5ab-cf9f1985971f,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Percé,spring,MSPQ,2013,-64,48.6156412,-64.32789679999996 48.61564120000003,694,694,01BH001,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
697,045c3d0f-6b82-4fe1-a579-3a97b2e742f2,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Percé,spring,MSPQ,2017,-64,48.5832292,-64.29703059999997 48.58322920000006,697,697,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
699,2686a126-cbff-4c9d-86d5-2371a28ee7b8,2d9ec237-03d1-46f4-9a81-8d661d5c3a95,,3/23/2012,3/25/2012,Percé,spring,MSPQ,2012,-64,48.5711568,-64.35133189999993 48.57115680000004,699,699,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
701,381e54dd-2f79-42bd-8d33-c5526bab8ab8,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Percé,spring,MSPQ,1994,-64,48.571914,-64.39259319999996 48.57191400000005,701,701,01BH002,NHN-CL2,1,01B,01BH,01BH,Maritime Provinces Drainage Area,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
